transaction_id,amount,merchant,category,time_of_day,account_age_days,previous_transactions,timestamp
9c8b7f91-956f-46cd-976d-35ed4a08b680,8310.19,Netflix,groceries,10.414289605958345,1595,8,2025-11-27 21:26:00.321998
68e147b1-6bdb-460c-b620-496d42fb680d,8670.89,Apple Store,travel,3.203506380628597,2011,215,2025-12-09 06:26:00.322002
e7ba8727-c69a-4f92-b1eb-1dedeef79064,6971.75,Best Buy,entertainment,12.648769904924897,1747,217,2025-12-03 06:26:00.322007
92f6f120-71aa-479c-913b-d313d44a6e81,1473.85,Starbucks,entertainment,15.822199417476657,329,125,2025-12-08 08:26:00.322012
95e2b9da-6e38-4ee8-8a43-5cbfc16bee76,3024.71,Netflix,groceries,7.457298051933844,3431,473,2025-11-20 05:26:00.322017
bb3c4d96-adc4-48cc-bfb8-71711aaa21b7,3246.81,Starbucks,groceries,0.02630087350822219,793,0,2025-12-11 18:26:00.322021
1a595ddf-a954-4fff-88b8-91932c860f4d,9880.6,Amazon,shopping,6.067885663347279,1862,258,2025-12-06 17:26:00.322026
bb89b9ee-4e36-4b6b-9192-4c54ba004e75,2088.96,Lyft,shopping,16.868234734878207,2156,18,2025-12-05 20:26:00.322031
288ae715-84d4-40cc-92b2-206ad957761d,9440.29,Netflix,groceries,12.105716597477858,3437,90,2025-12-10 00:26:00.322036
fbb69496-5f09-4a53-a56f-73b54dfb0fd9,7363.78,Starbucks,travel,18.893809736346498,3535,278,2025-11-23 23:26:00.322041
04d8f460-2394-487c-9253-8a1b15afae6a,2437.04,Amazon,entertainment,12.326172202513707,3124,278,2025-12-12 12:26:00.322046
26e1b852-c4ec-461c-8805-24a1399fc7f1,9489.31,Shell,groceries,15.055787554600911,1899,21,2025-12-07 11:26:00.322050
44a0a1aa-0fb2-4511-80a7-35d2670e6791,2577.49,Apple Store,utilities,14.37063313647553,2949,15,2025-11-16 02:26:00.322057
d107e1a1-4973-4ae8-93a1-f4212951c792,525.55,Shell,shopping,12.249585877066883,1182,423,2025-12-04 12:26:00.322062
722e5e1f-b197-4951-b2fd-49d6ee586dee,8373.3,Starbucks,groceries,11.965725150323607,1442,435,2025-12-07 15:26:00.322068
261e1291-a2c6-4ed5-b9f4-ff48919741c2,7331.08,Unknown Merchant,shopping,10.759759134316099,1875,433,2025-11-22 00:26:00.322072
a819aa17-fc50-4ffd-99eb-bbf55829b730,1293.07,Best Buy,groceries,23.256274743162493,2866,4,2025-11-30 10:26:00.322077
33831c1c-e8da-4d11-9993-c029a2b6975e,8934.37,Chevron,groceries,15.56555106885939,255,374,2025-12-01 17:26:00.322082
2c438fde-79d9-4b81-a6fb-6141b6d81298,2492.85,Google Play,entertainment,18.880742531704737,535,138,2025-11-14 00:26:00.322088
e41e6c24-2f4f-481a-b768-d73ed701f570,2016.04,Shell,groceries,7.911015179414071,406,389,2025-12-01 00:26:00.322093
955736e2-0907-4577-a050-ec2506946121,694.52,Lyft,travel,16.92383322622169,1597,142,2025-11-17 05:26:00.322098
37449317-5413-4ad9-9dc4-3d5cb88ec53e,1104.4,Amazon,entertainment,14.030178969165682,1550,270,2025-11-28 17:26:00.322103
37f0663f-3669-48f5-bc6a-120242db00ec,9748.29,Shell,shopping,22.413706730569988,1844,145,2025-12-02 15:26:00.322108
dbf6f18b-f656-4735-bf5c-c3b3c6b79434,4217.59,Lyft,shopping,15.596764254177574,238,143,2025-11-17 19:26:00.322112
e5e88fc9-b19c-421e-b0dc-12ff015a7ff4,248.94,McDonald's,utilities,0.6222660005962304,677,123,2025-11-16 12:26:00.322117
6227caeb-e2b0-42b2-a18d-16d9e222449c,7642.41,Starbucks,entertainment,6.0105784169192615,2883,2,2025-12-10 03:26:00.322122
c4f227e5-a4c6-4b91-9b16-e879bdc18336,529.31,Target,utilities,21.48242077050508,721,371,2025-11-19 18:26:00.322126
1e85e0ae-c6df-48be-b607-2e037f83ffe1,5628.79,Target,utilities,1.3990774119014375,836,490,2025-12-04 13:26:00.322131
5b6efdf2-6c0a-4ad2-87cf-b718029032b3,9629.25,Starbucks,groceries,10.325685536781908,487,46,2025-11-25 01:26:00.322136
19e0c010-6fc5-4daa-ab0f-d8cc0f425f86,2319.73,Airbnb,utilities,20.053550297786128,1145,321,2025-11-29 06:26:00.322140
d623c8b3-1b12-47c1-89f3-4620d2b42fb2,9921.17,Starbucks,groceries,3.3537918517353287,1056,452,2025-12-08 13:26:00.322145
82335779-22d8-41d7-aa2b-e69807b5a460,3533.65,Walmart,shopping,3.6432335193055723,1275,95,2025-11-15 05:26:00.322151
6a49703a-c01d-4b1c-b258-700bc51ef6de,8809.11,Uber,travel,19.83813382420623,2269,424,2025-12-02 11:26:00.322156
10dea749-e276-492a-b9e6-f835d1176776,730.1,Home Depot,utilities,18.170063264309174,640,155,2025-12-07 15:26:00.322160
5fe2d0eb-00d9-440c-8f37-24a048f69841,3842.48,Apple Store,utilities,5.471437653268595,2299,403,2025-12-02 22:26:00.322165
4379d290-455a-4387-8d1d-e24f477e678a,4851.91,McDonald's,groceries,15.717750267791775,2832,375,2025-12-13 15:26:00.322170
82f4152c-0cac-44d8-b40c-32bda0a7cd91,8491.79,Uber,utilities,17.668753638367807,300,378,2025-11-19 13:26:00.322175
a50f0378-a542-41e5-a7b4-8ab75edbca61,8649.93,Airbnb,groceries,7.450029165618358,2513,147,2025-11-17 02:26:00.322180
e06d1276-72ed-428c-b55c-e7310c0c439f,7580.37,Apple Store,entertainment,8.645375603409516,2329,161,2025-12-09 18:26:00.322185
81491c34-c43e-4447-9bbd-96ccfcb313b3,5903.73,Expedia,entertainment,15.680764267661129,1803,89,2025-12-04 21:26:00.322190
bfd87498-a213-4071-96e3-c148b3cf1585,3646.91,Starbucks,shopping,8.211055683283318,3250,387,2025-11-16 23:26:00.322194
25d30897-ffbe-4605-9e1e-105b9ee74e21,1566.48,Lyft,utilities,3.278121315758563,465,216,2025-12-05 19:26:00.322199
c31a858e-181f-419f-a7b8-a30472829cc5,7215.01,Suspicious Merchant,entertainment,15.859051041236379,1533,349,2025-12-03 16:26:00.322203
b65d9f96-4d4f-4404-98d9-5943afe9f51d,768.14,Walmart,shopping,5.120745471457528,332,153,2025-11-22 11:26:00.322207
1d656c2b-b20e-4882-a03c-b9ee5d88fe22,2581.25,Shell,shopping,17.671347132064753,1646,262,2025-11-22 07:26:00.322212
3f8c993a-2850-4b18-a7f1-075f3e6fa9ab,1282.03,Google Play,entertainment,23.484871784047556,714,219,2025-12-11 08:26:00.322216
e0d520d2-81bc-403b-831e-07d393ae4e31,9714.55,Expedia,utilities,6.125199331069507,3537,418,2025-12-03 06:26:00.322222
922c3a20-69cd-4b74-abec-fc68f7862213,681.69,Airbnb,travel,21.863235410519543,3379,219,2025-11-18 20:26:00.322226
4bf5db05-2d19-480e-b5f8-5662a11acec4,4440.97,Airbnb,groceries,23.4928837157386,1125,322,2025-11-20 06:26:00.322231
268d3128-3b57-42d3-adfd-10fb8bb85730,7334.37,Expedia,shopping,13.437428491572467,2068,497,2025-11-16 21:26:00.322238
ba0c91e0-f8fd-4ec4-a9e2-9bf5873c7057,2180.82,Amazon,groceries,21.616480960698567,1575,38,2025-12-03 09:26:00.322243
9c58f65b-a707-4b9d-a797-4ae33272f233,1980.76,Amazon,shopping,23.345756863372202,196,140,2025-11-16 18:26:00.322249
a97792ab-3ca6-4b8b-b0a6-80d784e79d99,1959.28,Bank of America,groceries,23.18287490075943,232,219,2025-12-13 23:26:00.322254
e62949e8-9072-4aa4-a26c-2e2933c91f87,8596.26,Unknown Merchant,travel,11.222794830306128,2192,292,2025-12-02 21:26:00.322259
fff8cbb0-56fb-4195-9bdf-2f0e158f2840,6466.16,Amazon,shopping,22.716796873368914,1043,172,2025-11-27 12:26:00.322264
5ae80c85-7066-4f20-a18f-6253c8c2591b,3344.1,Unknown Merchant,shopping,19.768267881160074,787,127,2025-11-18 01:26:00.322269
40f0ed66-1fed-448e-9328-364a36f7ce93,6225.79,Amazon,shopping,12.820205737357792,405,494,2025-11-22 08:26:00.322273
9eb9d1dc-47c2-4b4b-ae5e-3cf28edf0397,696.71,Netflix,groceries,9.313405700099441,2465,466,2025-12-09 02:26:00.322278
c7278c90-c2eb-414d-8f7a-061e1c65a4aa,3019.59,Starbucks,utilities,22.5162617518166,1600,336,2025-12-07 05:26:00.322283
aac07c83-b244-4d1b-ae58-2eed6f5d0199,4777.98,Target,travel,22.016414713748784,3427,18,2025-11-14 06:26:00.322288
c2adbea5-6960-4903-8722-eaf083638864,5705.19,Airbnb,shopping,18.84519273525354,948,139,2025-12-10 03:26:00.322292
21b430da-92ce-401b-a220-7235965a58e3,5603.69,Suspicious Merchant,utilities,11.453932676804852,1894,30,2025-11-16 12:26:00.322297
48e2d611-dc84-4121-bc75-d939c1964c37,5206.39,Expedia,travel,14.311116253941282,1440,393,2025-11-16 12:26:00.322302
5bf175d2-77de-4418-8ef6-b209fbb9a392,6895.24,Amazon,entertainment,5.189683629480635,3634,1,2025-11-16 13:26:00.322307
4090e36b-ecba-4334-9a3b-99dc28cce17e,6273.95,Uber,shopping,6.022564750298236,956,307,2025-11-23 09:26:00.322313
8cab6112-3d4b-4406-947a-ea50b87335e5,4715.36,Shell,groceries,2.751976859441947,3326,24,2025-11-23 17:26:00.322319
8d8eadce-724e-48db-a413-914486919ebe,3028.64,Expedia,shopping,1.6349936804380674,3111,378,2025-11-21 18:26:00.322323
397c64c1-1f2d-4a21-8183-0d51834b9449,2468.73,Best Buy,entertainment,3.80407004109722,1248,123,2025-11-20 16:26:00.322328
3077947b-6ccc-459a-b99a-d81c24edbd1c,5755.06,Google Play,groceries,7.2549455476144145,1678,479,2025-11-21 15:26:00.322332
99c1825c-a4ab-4458-b178-1bebf2567255,176.63,Amazon,travel,3.316987358650594,2093,224,2025-11-24 11:26:00.322337
bc0a7157-36db-4c13-8785-6ed3309a5abc,7296.62,McDonald's,shopping,7.060725666349739,1769,61,2025-11-30 02:26:00.322346
bf6a1730-1ae7-40e6-880b-be38e4a82315,1984.88,Apple Store,travel,17.803962189217064,324,451,2025-12-01 05:26:00.322351
b880fb2e-2024-4492-aea3-be5f343a9009,1324.79,Apple Store,utilities,15.161182304436466,1090,38,2025-11-20 01:26:00.322356
83c9e2ef-ae69-4364-a5ed-331950d653bc,6607.52,Suspicious Merchant,utilities,11.08495845425473,3596,439,2025-11-22 23:26:00.322361
83914af7-5343-4541-a67f-1578d8eeb5a4,6699.56,Google Play,shopping,22.07417017666029,672,203,2025-12-02 03:26:00.322366
acc0d6fe-d65f-40bf-b250-1a9703628430,2150.35,Apple Store,entertainment,3.811889678861321,325,61,2025-12-02 09:26:00.322372
498b9adc-422d-469a-9928-18c4136fb7b5,2677.17,Expedia,utilities,8.942487027846404,1933,330,2025-12-04 23:26:00.322378
3f8db5fd-08ea-4aed-b49b-303de037c93e,9766.09,Apple Store,travel,11.167125408017359,3133,270,2025-11-30 23:26:00.322383
cde2659e-50a6-4117-a31a-444d9ea863a4,5196.87,Bank of America,utilities,10.959995684912212,1654,283,2025-12-03 16:26:00.322388
70fe52a6-ffeb-471e-8f4c-40127d0078ff,1923.86,Best Buy,utilities,1.1194529819303742,2751,459,2025-11-14 01:26:00.322393
d4a886f0-2de0-4329-ae1d-2c0f1cd1922e,357.25,Google Play,utilities,1.2497899616594594,3116,311,2025-11-20 20:26:00.322398
ad82e56a-0d9d-498c-80a4-03f31f897920,3790.49,Uber,shopping,8.28226193962088,2433,439,2025-11-28 07:26:00.322402
fc4a7cb1-0c79-4502-a69d-de5ecb3971ef,7053.59,Suspicious Merchant,entertainment,21.581316818277365,2425,438,2025-11-18 16:26:00.322407
c92c87d8-9f14-474b-b602-c438ce1150fb,7171.87,Walmart,utilities,7.607309079445837,259,248,2025-12-02 23:26:00.322412
305a7c28-a520-424e-aef9-b63e13563765,130.78,Starbucks,utilities,15.63821405284326,2389,337,2025-11-20 21:26:00.322416
65241dd2-844e-4f78-98fa-4b6010502b82,3103.4,Suspicious Merchant,groceries,10.530500023990532,1264,94,2025-12-01 10:26:00.322422
73be3311-5657-4fa7-bc4c-a497c11546fe,7390.73,Wells Fargo,utilities,17.865014130185557,2213,200,2025-11-19 05:26:00.322427
2dd36928-e939-4a23-a2ae-d6ceca4d0c83,3841.82,Wells Fargo,shopping,19.756356617702174,1387,472,2025-11-25 05:26:00.322432
05f01cbb-a06e-4717-9599-943fe3f1eab3,74.59,Walmart,travel,1.652047888145992,3389,355,2025-11-22 12:26:00.322437
2a95b5ab-1b33-43aa-be75-a78d28db1409,6091.73,Amazon,utilities,12.512563516426644,1328,331,2025-11-25 21:26:00.322442
f8cf6a57-400f-4571-9337-6c38926a2abf,4742.59,Expedia,utilities,2.337800436134187,2163,6,2025-12-02 23:26:00.322447
25d30ab0-0457-4d8c-96ee-5ac162a2271a,9641.57,Suspicious Merchant,groceries,5.761340452251911,1590,224,2025-12-01 10:26:00.322452
344a8b70-c810-45c9-a027-7eee31c3a754,9682.24,Target,travel,2.9753641367635355,905,150,2025-11-16 13:26:00.322457
2101d918-c7fa-4b1a-b61f-477915ede96b,2515.28,Suspicious Merchant,groceries,11.382737283466927,2695,404,2025-11-14 16:26:00.322462
5bcf7f6f-da0f-47b1-a42c-b4e7dd43e7d6,8757.02,Shell,entertainment,9.084747750574643,3032,412,2025-12-10 19:26:00.322467
c3a71c57-1fa3-4354-ae6c-488e762e40d6,2014.84,Chevron,groceries,1.4764244597981842,2302,242,2025-11-16 08:26:00.322473
461569b2-2634-454e-8235-eb27a5e054c5,6771.18,Apple Store,groceries,16.508853558540018,610,450,2025-12-07 05:26:00.322478
b59bf947-71b5-4382-9f32-d32cc4a84ee6,1665.03,Home Depot,groceries,1.8217892450273174,1146,140,2025-11-19 14:26:00.322483
8a6858a2-c02c-43fc-a86c-e694c0b10134,8240.97,McDonald's,shopping,1.2440770221273842,2589,335,2025-11-23 07:26:00.322487
13d08ae8-0464-451d-9023-1db0a6264bb1,5873.19,Netflix,groceries,18.79950702519368,140,234,2025-11-27 05:26:00.322492
23a006b3-ebf9-49a5-b83f-adc17543de77,8642.48,Expedia,shopping,21.416999290029402,1518,365,2025-12-10 07:26:00.322497
75c1c600-8627-4a00-bd62-d76cb1e39fc5,1589.6,Best Buy,entertainment,2.9364650147731375,2170,144,2025-12-05 13:26:00.322501
dac707f0-0f88-4035-bcbc-58e20ae56f1a,8923.97,Target,groceries,16.89788126578017,1607,256,2025-11-21 12:26:00.322506
24d57500-d388-470c-a93d-ee67162087ac,27.87,Google Play,travel,12.175785509934418,1553,314,2025-11-15 13:26:00.322511
6509867c-72ce-4f13-99e4-8f703fc30cdf,3192.64,Starbucks,utilities,19.302240328477485,2686,229,2025-11-18 22:26:00.322515
bfaab5fd-9846-4e83-b19f-7f3ea7353dda,187.69,Starbucks,entertainment,12.550146375477361,2105,187,2025-11-30 19:26:00.322520
df684b70-634b-4e47-9029-e497b601bcb6,3361.98,Shell,utilities,7.423794710294869,3634,245,2025-11-24 02:26:00.322525
64dd266f-ece9-4795-ba67-c060e844aefe,8077.93,Shell,entertainment,0.8765171328510206,1421,458,2025-12-05 16:26:00.322529
8aa947bd-a0e4-41d4-b715-9dc4cc1c8788,8799.94,Suspicious Merchant,entertainment,22.85563934773493,3543,379,2025-12-07 17:26:00.322533
9ca4b55a-8f7f-4571-9282-286fdf5bf7ca,7833.14,Starbucks,shopping,16.15531699063991,81,476,2025-11-27 14:26:00.322540
f7f4c8df-089c-4610-ab6a-47feb74d6fde,8640.58,Home Depot,groceries,23.995608254377274,1568,367,2025-11-15 06:26:00.322545
02249b30-6ce0-488d-95a8-a27236fc7b6f,3283.13,Chase,shopping,20.153771713083472,2742,213,2025-11-24 06:26:00.322550
453a44ce-4454-4065-9f0b-cf43fbf3f802,5120.31,Bank of America,groceries,23.300896691795163,2961,150,2025-11-22 15:26:00.322555
27711337-a37e-4e23-8bf1-0dee3c43094e,4503.4,Shell,entertainment,0.8466258388586914,197,494,2025-11-30 09:26:00.322559
b7395f36-1c50-4ef8-a7ef-e96a8c1d85cd,8535.01,Suspicious Merchant,utilities,18.0513161225823,2446,162,2025-12-01 09:26:00.322564
22a62e78-4dc0-47b7-abbc-347d24395189,1477.28,Uber,utilities,13.280944271731194,3637,63,2025-12-12 17:26:00.322569
a7ab0153-8270-40da-8184-a05970e70e78,2941.99,Apple Store,travel,4.942308081912335,1012,161,2025-11-25 00:26:00.322573
e76c80e2-61dd-45ff-a11d-e46ed3d8e9ed,5254.36,Bank of America,utilities,22.671843552193625,2997,427,2025-11-27 14:26:00.322578
7c9ff842-f76a-4ec1-be3c-feaf34bf49d6,7715.86,Expedia,travel,7.7497693741166644,899,457,2025-11-15 19:26:00.322583
a36d3a18-043b-4513-b33f-905bdca2c865,7848.33,Lyft,utilities,2.019195451490832,3197,352,2025-11-22 20:26:00.322621
111bc203-5f96-4377-b54e-492db5849954,9900.75,Wells Fargo,groceries,12.164790848626861,689,445,2025-11-22 12:26:00.322630
737496d8-45e8-4bef-8c36-2ae9ae303b37,1396.4,McDonald's,groceries,20.13732732860739,349,461,2025-12-03 00:26:00.322635
62636ee8-0fcc-446f-b923-ac6f803f2ba8,5924.05,Home Depot,travel,0.8348291383942055,1037,252,2025-12-04 06:26:00.322641
474eee60-81fc-4022-a33f-92136d7f0d76,908.53,Amazon,entertainment,14.71801781198089,1727,447,2025-12-02 08:26:00.322646
c21f56a2-4855-4159-8a68-227b4ad9fd7c,698.99,Apple Store,utilities,3.6274588854672345,3586,46,2025-11-17 21:26:00.322651
45742f08-02b1-4f75-9701-eeea438beaa1,8966.61,Uber,shopping,12.193292023263876,261,215,2025-12-12 04:26:00.322657
a3af4936-0a54-4d73-912e-dfaf37cfd51d,9534.98,McDonald's,groceries,18.547009044556606,1563,103,2025-11-19 05:26:00.322661
85c1865f-f324-4ea9-be60-bf79d4284c4d,3070.92,Chase,travel,0.9227968609019808,1584,185,2025-12-04 20:26:00.322667
e9199de0-d2ce-4804-a762-2324484a5507,9720.82,McDonald's,groceries,5.8382285057539685,3472,324,2025-11-20 18:26:00.322672
a69dd1ba-a27c-48c0-9f10-f7bd112af5ce,7193.28,Starbucks,entertainment,21.147457928966464,950,251,2025-11-23 10:26:00.322678
5eb49e19-f8b8-440c-8fb0-535fc37f9dad,6255.75,Chase,groceries,14.843220070767892,465,204,2025-12-05 11:26:00.322683
37c5c480-6198-408a-839f-28695db3430a,6618.51,Starbucks,travel,23.66370185179523,1403,178,2025-11-25 11:26:00.322688
a6ba4d3d-dbef-4f98-8ae5-e9279f455c44,8243.82,Expedia,shopping,22.391681519997352,2577,262,2025-12-13 18:26:00.322693
5f02bc48-8b9d-4842-8d71-a6fc81bdd74b,8455.11,Uber,utilities,2.3122720506281595,1218,21,2025-12-01 09:26:00.322698
e1408555-ca24-4e1c-93fd-1e31a5129540,4217.43,Chase,groceries,11.272832612633593,2740,70,2025-12-05 19:26:00.322703
47070196-ba24-4382-b4c2-1bb55d7e3002,7577.73,Shell,utilities,2.012900425374765,2493,372,2025-12-05 01:26:00.322707
566df1f7-b4ae-45de-9983-9e0c3f4064d0,287.66,Chase,entertainment,8.131467676919367,1991,338,2025-12-03 06:26:00.322712
37118321-e75d-4a31-8a94-3caadd06656b,6670.7,McDonald's,groceries,4.550902227304893,3618,423,2025-12-08 07:26:00.322716
e903403f-e283-4505-8f33-9060d1b1aded,9271.68,Google Play,groceries,15.375164975477391,1390,382,2025-11-25 15:26:00.322721
b0e9b745-cbf9-4054-bc75-b932b878a337,7273.09,Suspicious Merchant,utilities,20.574497260071368,2487,363,2025-12-07 08:26:00.322726
9a6ac730-a041-41f0-b24b-6937152e5ab0,1893.16,Chevron,travel,4.892187353155197,3358,381,2025-11-30 15:26:00.322730
4bc79761-0524-4d28-b421-eb12b3dbd338,4449.16,Wells Fargo,travel,14.356703562923748,2356,279,2025-12-01 10:26:00.322735
4cc19423-33c6-4c7a-b9d0-a31e5b450e27,9960.61,McDonald's,shopping,18.41360334416474,710,468,2025-12-04 18:26:00.322740
e9f3c367-f17d-44f3-9902-a4456d3b8bb3,6440.92,Google Play,groceries,15.97738433374847,2976,156,2025-11-17 14:26:00.322744
24ef5535-e42d-4701-82c0-e57e8f14f33b,5938.24,Lyft,travel,4.724396363993605,3014,153,2025-11-19 07:26:00.322749
8ba59e0c-6777-4088-829f-e4818dce92f0,9677.77,Google Play,travel,13.884657833729243,2976,466,2025-11-24 22:26:00.322754
f17d0a20-457a-4af5-9dd7-d29a5a818d61,6866.28,Suspicious Merchant,shopping,7.766486253611088,195,364,2025-12-09 09:26:00.322758
ca3b6d5a-fff2-4976-b577-56d1ce0ca461,1417.9,Wells Fargo,shopping,3.4261625895127557,222,499,2025-11-23 15:26:00.322763
6a7f7d8b-f19f-4728-a070-0e6bfcde5539,2755.9,Best Buy,shopping,6.788055710983358,3395,368,2025-11-18 01:26:00.322769
f29ca0be-3e7f-4a04-b33b-b1e85af14909,6233.3,Uber,entertainment,11.911691131174912,1744,96,2025-11-27 17:26:00.322774
3a7e6de4-7882-4ab9-ba25-de3b2361c257,4551.83,Airbnb,shopping,12.667223987986283,3613,73,2025-11-24 20:26:00.322779
d07bc2c5-4575-48f4-b9f0-41c086108a31,1887.83,Expedia,entertainment,22.108678359751966,232,188,2025-11-26 00:26:00.322784
54f3e16e-fa97-4369-87af-3f1cfb0a176e,2369.74,Apple Store,utilities,23.256045248849333,2990,381,2025-11-17 21:26:00.322789
352fcd47-3ff1-4612-ada5-60aff256960a,5939.97,Airbnb,travel,16.60720851349646,1284,296,2025-11-30 09:26:00.322794
738fb4d1-56c0-4edc-9d92-35fd74ee1b07,9315.97,Chevron,travel,3.861892352847865,154,187,2025-12-07 00:26:00.322799
09509f3e-bba6-41e5-9883-5c056f8105ac,7009.74,Starbucks,travel,20.69390416040227,2580,164,2025-11-26 14:26:00.322804
98ae26dc-c4af-4eb6-8fed-11de2b151b59,8780.09,Amazon,utilities,21.17445592568124,777,379,2025-11-17 10:26:00.322809
62bc9713-18cd-45b0-9baf-9a8d1ca00b52,9134.29,Starbucks,groceries,11.81297930592029,3018,426,2025-11-26 21:26:00.322814
0002b991-ef76-4add-9785-191bcfb3a0bc,5888.9,Walmart,entertainment,20.54862987253451,2648,303,2025-12-07 23:26:00.322819
c761dedf-2859-43a8-aab0-cb8f5abf8a1b,2628.91,Target,groceries,17.910108811011305,1032,218,2025-11-15 07:26:00.322825
c3b0cfe6-35b7-4dd2-b931-f7e06ce28ff7,4039.51,Airbnb,travel,2.3559867969256345,2009,470,2025-11-30 09:26:00.322831
1f026fbf-efc7-4c99-ae45-e18421aca4b3,8769.38,Airbnb,groceries,11.419394797191579,169,321,2025-12-04 08:26:00.322836
05a58db7-107c-4360-aa44-d9347aa79f5c,8119.29,Wells Fargo,shopping,6.259571797778509,2294,330,2025-12-01 21:26:00.322841
640a9031-de54-4eef-b102-3bdb78e305d0,7936.98,Starbucks,groceries,8.818481686747504,3496,426,2025-12-07 18:26:00.322845
519d7684-0f17-4ad1-b31b-b43b41ae1dd7,3679.77,Apple Store,groceries,7.147877080834025,1784,18,2025-11-19 00:26:00.322850
57505651-06da-49cc-b6d0-a460165d664c,8198.08,Airbnb,entertainment,2.8963592476903885,2961,429,2025-11-14 07:26:00.322855
a52f52bb-a3fe-4c1c-9787-f933ca2df3da,7667.23,Expedia,utilities,17.16689243766468,1993,115,2025-12-05 18:26:00.322860
b461cf2b-1912-43c5-bf39-98c6dd405399,7366.18,Google Play,utilities,18.034543769941223,1177,163,2025-11-15 20:26:00.322865
ee6f8949-fc08-48d1-9b19-bec847ad9c05,3383.08,Lyft,entertainment,23.130709401628042,284,199,2025-11-15 20:26:00.322870
04d75fb1-cdd8-4b89-860d-ae2cd1dbaedf,2350.92,Shell,utilities,19.229935237495177,3192,395,2025-11-23 19:26:00.322875
c883869e-a279-442c-986e-00e6e5e765be,8592.45,Starbucks,entertainment,6.834400679364478,2922,173,2025-11-27 14:26:00.322880
ef4ea388-dee9-463a-8438-fa25f85b477e,7631.41,McDonald's,entertainment,10.010638650279656,794,84,2025-12-02 08:26:00.322886
a0a9e1ed-b9ad-483e-9afd-4d131f43d214,9255.19,Suspicious Merchant,entertainment,11.974810488390652,2486,238,2025-12-10 10:26:00.322891
9230e63d-1560-47ea-8868-3356950567ae,7991.03,Chase,entertainment,17.838516483195068,3635,464,2025-11-29 20:26:00.322896
806a009f-1c4b-4148-ad6d-17d841bb7f5b,7345.37,Chase,groceries,9.459552769284237,2671,44,2025-11-24 02:26:00.322901
4813b9ed-53ce-4e4d-a63e-c2e491ad229d,3751.2,Bank of America,groceries,2.9794257676593645,1893,16,2025-12-12 15:26:00.322905
0c761383-61cc-4672-aaa8-35ee76898499,336.44,Best Buy,groceries,10.669386089839405,3018,427,2025-12-09 08:26:00.322910
c6e626ca-de0d-4291-8361-5e7704e454a7,9363.82,Best Buy,entertainment,22.64228807653497,2025,449,2025-11-27 07:26:00.322915
8b41d1e6-0b50-4aa4-b418-ba9dd5241d84,6162.35,Walmart,groceries,7.907554546005467,1896,225,2025-12-01 01:26:00.322919
fba42431-9d28-4e83-85a7-c5711787cd1a,3528.86,Apple Store,utilities,4.702311173852175,650,112,2025-11-22 18:26:00.322924
707a1b58-7880-4d62-a4cb-d98624f6eec4,8931.09,Best Buy,groceries,6.91394811302429,1993,195,2025-11-18 16:26:00.322929
6f7d457f-115a-461a-a628-4ca125356153,6134.21,Best Buy,utilities,15.037491834797159,2656,126,2025-11-27 04:26:00.322934
4941dc95-e42b-4846-955c-c4d6296d7783,9127.88,Suspicious Merchant,shopping,1.0691456593372592,1729,63,2025-12-04 02:26:00.322938
06fd481c-adb1-4c1b-a305-e8d06bee30ac,1260.34,Netflix,entertainment,16.53906970219675,281,282,2025-11-30 05:26:00.322943
87005451-824d-482f-8bda-d8ada7a30c01,2264.13,Airbnb,travel,9.800075042855788,1627,159,2025-11-22 18:26:00.322948
7fec5bd7-0fbc-4ab0-9563-a4bef1090beb,8310.76,Chase,entertainment,23.264175882565617,2936,13,2025-12-06 15:26:00.322952
bb69713d-0102-4095-9890-d9e4610a6261,7556.47,Expedia,utilities,22.48102546250331,3154,243,2025-11-26 04:26:00.322957
36f821a6-96a1-4e90-8a9f-35b7172bf34d,5832.01,Home Depot,groceries,9.536721772283396,1147,102,2025-12-11 00:26:00.322963
d1d5edc4-7ca1-4ed4-b042-c660d5d8e071,1486.84,Amazon,shopping,5.791555770819249,1999,281,2025-11-26 18:26:00.322967
2df82969-a698-4249-b861-b747d9d7f28b,6596.19,Netflix,shopping,9.555864334238263,3049,287,2025-12-04 01:26:00.322972
3f1c39ad-2b50-45dc-bcff-a7df9c7ba0bb,7055.83,Chase,groceries,0.10363673961873321,2104,482,2025-12-05 16:26:00.322977
4eb14b5a-ea35-4ff0-b09b-c0da9841911a,3367.84,Wells Fargo,entertainment,11.19726779048375,367,74,2025-12-12 10:26:00.322983
beb47cb9-8984-4e17-a0f1-a00c368fcfca,4116.92,Target,utilities,10.929336406106124,2866,378,2025-11-28 23:26:00.322988
361d1a4d-326b-4976-898d-378e319d4f89,3623.39,Netflix,shopping,4.296268934349303,1282,134,2025-12-06 11:26:00.322993
bc61924a-1661-49e7-9be0-cfb5bd05a74b,5252.1,Walmart,groceries,0.9424901652516224,2841,407,2025-11-24 16:26:00.322997
54f77508-b11a-480e-862d-16610f866af7,7432.08,Home Depot,shopping,11.129803619124008,1480,258,2025-12-02 03:26:00.323002
7c554bde-d2fe-4718-a62f-79c1bd1bc479,2169.87,Netflix,shopping,9.781130085778376,2892,256,2025-11-15 13:26:00.323013
ad38acf2-2a8f-40d7-9fa7-bb5f1f67f694,5772.61,Chase,entertainment,5.116195030511244,381,260,2025-11-15 14:26:00.323019
